"","real_delay","schedule_arrival_datetime","predicted_delay","predicted_percentage_error","predict_error"
"79",88,"2018-05-26 23:50:00",71.4642857142857,0.187905844155844,16.5357142857143
"80",552,"2018-05-26 01:49:00",328.965517241379,0.404047976011994,223.034482758621
"81",-125,"2018-05-26 02:00:00",225.08,2.80064,-350.08
"82",211,"2018-05-27 00:13:00",73.8125,0.650177725118483,137.1875
"83",81,"2018-05-27 02:57:00",108.529411764706,0.339869281045752,-27.5294117647059
"84",0,"2018-05-27 01:17:00",47.6078431372549,NA,-47.6078431372549
"85",27,"2018-05-27 00:31:00",36.8285714285714,0.364021164021164,-9.82857142857143
"86",88,"2018-05-27 01:33:00",63.0135135135135,0.283937346437346,24.9864864864865
"87",0,"2018-05-25 03:45:00",0,NA,0
"88",850,"2018-05-26 00:51:00",90.1785714285714,0.89390756302521,759.821428571429
"89",235,"2018-05-26 00:08:00",232.295454545455,0.0115087040618956,2.70454545454547
"90",181,"2018-05-27 01:58:00",81.0582524271845,0.552164351231025,99.9417475728155
"91",113,"2018-05-27 23:33:00",126.928571428571,0.123261694058154,-13.9285714285714
"92",562,"2018-05-26 00:24:00",384.636363636364,0.315593659010029,177.363636363636
"93",188,"2018-05-26 01:45:00",194.155555555556,0.03274231678487,-6.15555555555557
"94",170,"2018-05-27 02:27:00",131.195652173913,0.228260869565217,38.804347826087
"95",0,"2018-05-26 23:59:00",5.2512315270936,NA,-5.2512315270936
"96",0,"2018-05-25 05:00:00",NA,NA,NA
"97",150,"2018-05-27 02:10:00",158.5,0.0566666666666667,-8.5
"98",357,"2018-05-27 02:25:00",244.086956521739,0.316283034953112,112.913043478261
"99",188,"2018-05-26 23:20:00",192.54347826087,0.0241674375578168,-4.54347826086956
"100",-3,"2018-05-26 01:17:00",109.914285714286,37.6380952380952,-112.914285714286
